name,description,sku,barcode,category_id,location_id,location,min_stock,max_stock,purchase_price,sale_price,tax_rate,status
CARBURADOR KYNGO 200 Y 250,,KGGX1225,,116e3ae4-4209-498f-a0ef-407e92a7947d,,02A03E11-C,5,,125,170,0,active
RODAMIENTO PARA CUBETAS CGL KYNGO GY-028,,KGGY028C,,116e3ae4-4209-498f-a0ef-407e92a7947d,,02A02E10-C,5,,30,45,0,active
KIT DE EMPAQUETADURA KYNGO GY-109,,KGGY109K,,116e3ae4-4209-498f-a0ef-407e92a7947d,,02A02E10-W,5,,25,40,0,active
ORING ENTREDA VARILLA DE ACEITE,,KJAB1424,,915e9bf7-562e-48d3-8046-bbb6f2f0aadc,,01A01E02-B,5,,1.4,2,0,active
ORING ENTREDA VARILLA DE ACEITE,,KJAB1424-1,,915e9bf7-562e-48d3-8046-bbb6f2f0aadc,,02A01E09-B,5,,1.4,2,0,active
RODAMIENTO 6004-2RS KOYO,,KO6004,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-B,5,,15,30,0,active
RODAMIENTO 6303-2RS KOYO,,KO6303,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-B,5,,16,30,0,active
RODAMIENTO BG-041,,KOBG041,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,0,0,0,active
BUJIA 7021,,KOBU7072,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,02A03E11-A,5,,19,30,0,active
RODAMIENTO GY-039,,KOGY039,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,0,0,0,active
RODAMIENTO DE VARILLA DE EMPUJE,,KPAA6200,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-D,5,,24.5,36,0,active
AMARRILLA,,KPBB6007,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,63,94,0,active
RODAMIENTO C3 DE CUBIERTA DE DIFERENCIAL,,KPBB6007-1,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,63,94,0,active
AMARRILLA,,KPBB6202,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-C,5,,27.3,41,0,active
RODAMIENTO DE BOCAMAZA RUEDA POSTERIOR 6202,,KPBB6202-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-D,5,,27.3,41,0,active
RODAMIENTO 6301,,KPBB6301,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-D,5,,35,52,0,active
RODAMIENTO 6302,,KPBB6302,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-D,5,,41.3,62,0,active
RODAMIENTO DE BOLAS 6204 EJE DELANTERO,,KPBC6204,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,49.7,74,0,active
RODAMIENTO DE CAJA,,KPBF6201,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A02E06-D,5,,25.9,38,0,active
RODAMIENTO DE BOLA 6203,,KPBF6203,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-D,5,,43.4,65,0,active
ARANDELA PLANA PARA MAGNETO,,LDB00047,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-B,5,,9.8,15,0,active
ORING CARBURADOR,,LJA00003,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-B,5,,3.5,5,0,active
ACEITE LUBRAX MOTO 4T VERDE 20W-50,,LUB20W50,,320801b3-02c0-4bb3-85b1-c01d1117e46d,,02A00EM-C,5,,47,60,0,active
ACEITE LUBRAX MOTO 4T VERDE 20W-50,,LUB20W50-1,,320801b3-02c0-4bb3-85b1-c01d1117e46d,,03A01E16-B,5,,46,60,0,active
LUBRIMEX TYPEO NEGRO,,LUBTYPEO,,f167553f-ab15-48c3-b563-272b8fee16bb,,02A00EM-E,5,,30,40,0,active
ESPEJOS RETROVISORES MACI BIZ B12,,M0B12,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,01A02E08-E,5,,49,60,0,active
BUJE DE GOMA BM150 MACI,,M1012,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,01A02E08-B,5,,17,25,0,active
SEGURO DE PINON 10202215 MACI,,M10202215,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,VITRINAB3-W,5,,6,10,0,active
CAMARA 10/90-17 MACI,,M1090-17,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A04E12-A,5,,32,50,0,active
CAMARA 110/90-16 MACI,,M1109-16,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A04E12-A,5,,34,50,0,active
CAMARA 110/90-17 MACI,,M1109-17,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A04E12-A,5,,71,50,0,active
CAMARA 110/90-17 MACI,,M1109-17-1,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A04E12-A,5,,34,50,0,active
FILTRO DE AIRE CB1,,M1265,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A03E11-W,5,,29,45,0,active
FILTRO DE AIRE CB160 MACI,,M1266,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A03E11-W,5,,29,45,0,active
FILTRO DE AIRE XR125 MACI,,M1301,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A03E11-W,5,,31,45,0,active
MANDOS COMPLETOS MACI 1 PAR BM150,,M146,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,01A01E03-W,5,,79,110,0,active
FILTRO DE AIRE HERO 150 MACI,,M1882,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A03E11-W,5,,30,50,0,active
CAMARA 3.00-18 MACI,,M3018,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A04E12-A,5,,28,45,0,active
CAMARA 3.00-19 MACI,,M3019,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A04E12-A,5,,41,60,0,active
CAMARA 3.00-21 MACI,,M3021,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A04E12-A,5,,41,60,0,active
CAMARA 3.00-21 MACI,,M3021-1,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A04E12-W,5,,28,40,0,active
CAMARA 3.25-18 MACI,,M3218,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A04E12-A,5,,38,50,0,active
GUIA DE VALVULAS MACI BM 150,,MB150,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,02A03E11-A,5,,17,30,0,active
ESPEJOS RETROVISORES MACI BIZ CB160,,MB160,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,01A02E08-E,5,,37,50,0,active
PASTILLA DE FRENO CHOPPER MACI,,MCHOP,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,01A02E08-A,5,,15,25,0,active
PROTECTOR DE PUNO 00201907 MACI,,MGY005,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,VITRINAB3-W,5,,62,80,0,active
CDI MOTOLIDER,,MLDY100,,0ca8066a-f82f-4c43-9e19-1744b99b064f,,02A02E10-B,5,,36,60,0,active
FILTRO DE AIRE MOTOLIDER,,MLM172,,0ca8066a-f82f-4c43-9e19-1744b99b064f,,02A02E10-B,5,,22,40,0,active
CDI MOTOLIDER,,MLTITAN125,,0ca8066a-f82f-4c43-9e19-1744b99b064f,,02A02E10-B,5,,48,70,0,active
ACEITE MOBIL PLOMO CON NEGRO 15W-50 FULL SINTETICO,,MOB15W50,,d6e90e77-a652-45dd-b21e-c00e35ef5b52,,02A00EM-F,5,,118,150,0,active
ACEITE MOBIL NEGRO 20W-50,,MOB20W50,,d6e90e77-a652-45dd-b21e-c00e35ef5b52,,02A00EM-C,5,,61,75,0,active
KIT DE EMPAQUES MACI BM150 STD,,MS150,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,01A02E08-B,5,,24,35,0,active
VARILLA DE MOTOR DE BALANCIN MACI,,MVAMO,,1e1cfc15-2deb-4bfb-b803-1da9727b2210,,01A02E08-B,5,,18,25,0,active
LLANTA POSTERIOR NPT 90/100X19,,N9010019,,25944447-16e0-4c32-8156-70783d4c7a90,,ESTANTERIA LLANTAS,5,,330,400,0,active
BUJIA NGK BOXER 150,,NGK2120D8EA,,1f630ae2-faa4-4493-91df-4670c5579254,,01A02E08-D,5,,15,25,0,active
BUJIA NGK 4629,,NGK4629,,1f630ae2-faa4-4493-91df-4670c5579254,,02A03E11-A,5,,13,20,0,active
BUJIA NGK 5829,,NGK5829,,1f630ae2-faa4-4493-91df-4670c5579254,,02A03E11-A,5,,12,20,0,active
BUJIA 2T NGK,,NGK7021BPM6,,1f630ae2-faa4-4493-91df-4670c5579254,,01A02E08-D,5,,0,0,0,active
BUJIA BOXER NGK,,NGKC7HSA,,1f630ae2-faa4-4493-91df-4670c5579254,,01A02E08-D,5,,17,25,0,active
RETROVISOR COMPLETO TRYPTON DE MOTO NINJA,,NI-001,,e6d67767-1a57-461a-8e5c-2edd710834d9,,01A02E08-E,5,,60,90,0,active
ESPEJOS TRYPPTON NINJA,,NI-002,,e6d67767-1a57-461a-8e5c-2edd710834d9,,01A02E08-E,5,,60,90,0,active
DISCO DE FRENO NINJA,,NI-003,,e6d67767-1a57-461a-8e5c-2edd710834d9,,01A02E08-W,5,,180,250,0,active
DISCO DE FRENO NINJA 250,,NI-004,,e6d67767-1a57-461a-8e5c-2edd710834d9,,01A02E08-W,5,,150,200,0,active
ASIENTO COPILOTO NINJA TRUENO,,NI-005,,e6d67767-1a57-461a-8e5c-2edd710834d9,,02A02E11-A,5,,230,280,0,active
"LLANTA NPT 2,5X17",,NPT25017,,25944447-16e0-4c32-8156-70783d4c7a90,,ESTANTERIA 2 LLANTAS,5,,180,250,0,active
"LLANTA NPT 2,75X14",,NPT27514,,25944447-16e0-4c32-8156-70783d4c7a90,,ESTANTERIA 2 LLANTAS,5,,170,240,0,active
LLANTA DELANTERA NPT 300X18,,NPT30018,,25944447-16e0-4c32-8156-70783d4c7a90,,ESTANTERIA LLANTAS,5,,210,300,0,active
LLANTA DELANTERA NISSAN 300/18,,NSN30018,,ba0de604-98cc-4da1-80a9-bebf0b93db45,,ESTANTERIA LLANTAS,5,,160,200,0,active
PROTECTOR LATERAL 135NS,,P135001,,3a353777-bab5-495d-b137-938a57d53173,,02A03E11-W,5,,70,100,0,active
PASTILLA DE FRENO PULSAR 135,,P135002,,3a353777-bab5-495d-b137-938a57d53173,,01A02E08-A,5,,16,25,0,active
PASTILLA DE FRENO PULSAR 135,,P135002-1,,3a353777-bab5-495d-b137-938a57d53173,,01A02E08-W,5,,15,25,0,active
MANILLAR DE ENCENDIDO NS200,,P200001,,165ca3c1-b1e7-49c6-9b62-908f16763d88,,02A03E11-A,5,,202.3,303,0,active
ROTOR DE MAGNETO,,PA351027,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-C,5,,353.5,531,0,active
PLACA DE CULATA,,PA511039,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB3-A,5,,25.2,38,0,active
LEVA DE CAMBIOS,,PA561209,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB2-A,5,,14.7,22,0,active
CONJUNTO DE EJE DE ARRANQUE 5ta,,PA621006,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-C,5,,145.6,218,0,active
EJE DE ARRANQUE 5TA,,PA621007,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-C,5,,51.8,77,0,active
PINON DE ARRANQUE 5TA,,PA621008,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,48.3,72,0,active
PEDAL DE ARRANQUE 5TA,,PA621203,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-B,5,,174.3,261,0,active
PINON DE LEVAS 32T,,PD511229,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,13.3,20,0,active
PINON DE LEVAS 32T,,PD511229-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB2-A,5,,13.3,20,0,active
AMARRILLA,,PF113000,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-W,5,,81.2,122,0,active
ESTRIBO IZQUIERDO PILOTO,,PF113000-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-W,5,,81.2,122,0,active
ESTRIBO IZQUIERDO PILOTO,,PF113000-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,81.2,122,0,active
ESTRIBO DERECHO PILOTO,,PF113001,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-W,5,,71.4,107,0,active
ESTRIBO DERECHO PILOTO,,PF113001-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-W,5,,71.4,107,0,active
ESTRIBO DERECHO PILOTO,,PF113001-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,71.4,107,0,active
POSAPIES IZQUIERDO,,PF113008,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E14-W,5,,95.2,143,0,active
POSAPIES IZQUIERDO,,PF113008-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,95.2,143,0,active
POSAPIES DERECHO,,PF113009,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E14-W,5,,95.2,143,0,active
POSAPIES DERECHO,,PF113009-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,95.2,143,0,active
POSAPIES DERECHO PASAJERO BOXER-150 4TA,,PF113009-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A04E14-W,5,,95.2,146,0,active
SOPORTE DE ESTRIBO PASAJERO DERECHO BM150,,PF113059,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-W,5,,103.6,155,0,active
POSAPIES IZQUIERDO,,PF113060,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-W,5,,191.1,287,0,active
POSAPIES IZQUIERDO-AMARILLO,,PF113060-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-W,5,,191.1,287,0,active
POSAPIES DERECHO,,PF113061,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-W,5,,191.1,287,0,active
POSAPIES DERECHO,,PF113061-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,191.1,287,0,active
POSAPIES DERECHO-AMARILLO,,PF113061-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-W,5,,191.1,287,0,active
PARADOR CENTRAL BOXER 4TA,,PF113202,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-W,5,,161,241,0,active
PARADOR CENTRAL,,PF113224,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-W,5,,161,241,0,active
PARADOR CENTRAL,,PF113225,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-W,5,,198.8,299,0,active
PARADOR LATERAL,,PF113226,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E02-W,5,,58.1,87,0,active
BARRA DE TELESCOPICA,,PF121017,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-A,5,,251.3,377,0,active
TUBO EXTERNO DE HORQUILLA IZQUIERDA,,PF121018,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-D,5,,279.3,419,0,active
HORQUILLA SOPORTE DE FARO,,PF121024,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-W,5,,94.5,142,0,active
HORQUILLA SOPORTE DE FARO,,PF121024-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E08-B,5,,94.5,142,0,active
HORQUILLA SOPORTE DE FARO,,PF121024-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB3-W,5,,94.5,142,0,active
ESTRUCTURA DE CARENADO,,PF121025,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-W,5,,143.5,215,0,active
ESTRUCTURA DE CARENADO,,PF121025-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E12-D,5,,143.5,215,0,active
AMORTIGUADOR CUBIERTA DE HORQUILLA,,PF121028,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB3-A,5,,3.5,5,0,active
GUARDAPOLVO DE TELECOPICA,,PF121083,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-W,5,,16.8,25,0,active
GUARDAPOLVO DE TELECOPICA,,PF121083-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,16.8,25,0,active
SOPORTE INFERIOR DE TELESCOPICA,,PF121085,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-C,5,,238.7,358,0,active
SOPORTE INFERIOR DE TELESCOPICA,,PF121085-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-D,5,,238.7,358,0,active
TELESCOPICA COMPLETA,,PF121118,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E13-D,5,,1749.3,2624,0,active
AMORTIGUADOR POSTERIOR,,PF122028,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-C,5,,303.1,455,0,active
ARO DE ALEACION FRONTAL GRIS,,PF131012,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A03E11-D,5,,436.8,718,0,active
ARO CHINO DELANTERO BOXER 150 NEGRO,,PF131033-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,00A00R02-W,5,,558,750,0,active
EJE DE RUEDA POST.,,PF131208,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-A,5,,55.3,83,0,active
GRIP DERECHO,,PF151032,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A03E11-W,5,,23.1,35,0,active
VARILLA DE FRENO,,PF161001,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-W,5,,16.8,25,0,active
PEDAL DE FRENO,,PF161002,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-W,5,,103.6,155,0,active
PEDAL DE FRENO,,PF161002-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,103.6,155,0,active
CABLE DE VELOCIMETRO INTERNO,,PF161209,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-A,5,,11.2,17,0,active
CABLE DE EMBRAGUE,,PF161212,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-A,5,,59.5,89,0,active
CABLE DE EMBRAGUE,,PF161212-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-B,5,,59.5,89,0,active
CABLE DE FRENO,,PF161213,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-A,5,,55.3,83,0,active
CABLE DE ACELERADOR,,PF161217,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E02-A,5,,46.9,70,0,active
CABLE DE ACELERADOR,,PF161237,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-A,5,,46.9,71,0,active
GRIFO DE COMBUSTIBLE,,PF171802,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-E,5,,55.3,83,0,active
GRIFO DE COMBUSTIBLE,,PF171802-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-D,5,,55.3,83,0,active
MANGUERA DE COMBUSTIBLE CORTO-AMARRILLA,,PF171803-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A01E03-B,5,,0,0,0,active
MANGUERA DE COMBUSTIBLE CORTO-AMARRILLA,,PF171803-A-1,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E05-B,5,,13,20,0,active
AMARRILLA,,PF181209,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-A,5,,80.25,146,0,active
PARABRISAS,,PF181209-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E02-W,5,,97.3,146,0,active
PARABRISAS,,PF181209-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-A,5,,97.3,146,0,active
PARABRISAS,,PF181209-3,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,97.3,146,0,active
AMARRILLA,,PF181404,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,GARAJE02-B,5,,319.2,479,0,active
GUARDABARRO DELANTERO,,PF181404-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-W,5,,319.2,479,0,active
GUARDABARRO DELANTERO,,PF181404-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,GARAJE02-B,5,,319.2,479,0,active
ESCARPIN DE GUARDABARRO DELANTERO,,PF181408,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,17.5,27,0,active
GUARDABARRO DELANTERO NEGRO,,PF181430,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E12-W,5,,59.5,89,0,active
GUARDABARRO DELANTERO BOXER TODOTERRENO,,PF181430-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A04E12-W,5,,50,80,0,active
SOPORTE PARA GUARDABARRO DELANTERO,,PF181431,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-W,5,,55.3,83,0,active
SOPORTE PARA GUARDABARRO DELANTERO,,PF181431-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,55.3,83,0,active
GUARDABARRO DELANTERO POSTERIOR,,PF181432,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-W,5,,55.3,83,0,active
GUARDABARRO DELANTERO POSTERIOR,,PF181432-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E12-W,5,,55.3,83,0,active
SUJETA GUARDABARRO DELANTERO,,PF181433,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-A,5,,69.3,104,0,active
GUARDABARRO DELANTERO CON PLANCHA,,PF181447,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E13-A,5,,62.3,93,0,active
GUARDABARRO DELANTERO POSTERIOR L,,PF181447-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01E16-D,5,,62.3,93,0,active
SUJETA GUARDABARRO DELANTERO L,,PF181448,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-W,5,,69.3,104,0,active
AMARRILLA,,PF231201,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-W,5,,146.3,219,0,active
PROTECTOR DE PIERNAS,,PF231201-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-W,5,,146.3,219,0,active
SOPORTE DE FARO POSTERIOR,,PF231401,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-W,5,,58.8,89,0,active
SOPORTE DE FARO POSTERIOR,,PF231401-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-A,5,,58.8,89,0,active
SOPORTE DE FARO POSTERIOR,,PF231401-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB3-W,5,,58.8,89,0,active
PARRILLA POSTERIOR,,PF231405,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E13-A,5,,409.5,614,0,active
KIT DE CHAPAS,,PF232601,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-D,5,,183.4,275,0,active
KIT DE CHAPAS,,PF232605,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-D,5,,183.4,275,0,active
KIT DE CHAPAS,,PF232605-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-C,5,,76,110,0,active
ROTOR DE MAGNETO,,PF351003,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-C,5,,335.3,502,0,active
ESTATOR,,PF351004,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,287,431,0,active
ESTATOR,,PF351069,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-D,5,,287,431,0,active
CDI,,PF351201,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,231.7,347,0,active
CDI 5TA,,PF351242,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,289.8,434,0,active
CDI,,PF351242-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A02E10-B,5,,67,100,0,active
MOTOR DE ARRANQUE,,PF351600,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-C,5,,400.4,601,0,active
DIRECCIONAL DELANTERO IZQ,,PF401001,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-A,5,,79.8,119,0,active
DIRECCIONAL DELANTERO DER,,PF401002,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-A,5,,79.8,119,0,active
DIRECCIONAL DELANTERO DER,,PF401002-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-A,5,,79.8,119,0,active
DIRECCIONAL POSTERIOR DER,,PF401004,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-W,5,,79.1,119,0,active
FARO DELANTERO,,PF401007,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E08-E,5,,342.3,513,0,active
FARO DELANTERO SIN FOCO,,PF401007-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E08-E,5,,342.3,513,0,active
SOCKET DE FARO DELANTERO,,PF401009,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-C,5,,25.2,38,0,active
INTERRUPTOR DE FRENO POSTERIOR,,PF401404,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-C,5,,23.1,34,0,active
INTERRUPTOR DE FRENO POSTERIOR,,PF401404-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-B,5,,23.1,34,0,active
COMANDO DERECHO (ENCENDIDO),,PF401417,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-C,5,,79.1,119,0,active
COMANDO DERECHO (ENCENDIDO),,PF401417-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-D,5,,79.1,119,0,active
COMANDO MANILLAR,,PF401433-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E07-D,5,,0,0,0,active
RAMAL COMPLETO 5TA,,PF402254,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-A,5,,543.2,815,0,active
TABLERO DE VELOCIMETRO,,PF402400,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-E,5,,384.3,576,0,active
TABLERO DE VELOCIMETRO 4TA,,PF402400-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-C,5,,198,260,0,active
CUBIERTA SUPERIOR DE VELOCIMETRO,,PF402402,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-C,5,,39.2,58,0,active
CUBIERTA SUPERIOR DE VELOCIMETRO,,PF402402-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,39.2,58,0,active
CABLEADO TABLERO DE VELOCIMETRO,,PF402403,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-A,5,,43.4,65,0,active
CABLEADO TABLERO DE VELOCIMETRO,,PF402403-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-B,5,,43.4,65,0,active
